conjunto_code,principio_activo,cn_code,product_name,pvl_ref,pvpiva_ref,observation,source_page
F387,Ramipril. ORAL.,671937,"RAMIPRIL RATIOPHARM 2,5 mg comprimidos, 28 comprimidos.",1.60,2.50,UM,517
F387,Ramipril. ORAL.,671938,"RAMIPRIL RATIOPHARM 5 mg comprimidos, 28 comprimidos.",3.10,4.84,,517
F387,Ramipril. ORAL.,671939,"RAMIPRIL RATIOPHARM 10 mg comprimidos, 28 comprimidos.",6.20,9.68,,517
F387,Ramipril. ORAL.,677533,"RAMIPRIL TECNIGEN 5 mg comprimidos, 28 comprimidos.",3.10,4.84,,517
F387,Ramipril. ORAL.,677535,"RAMIPRIL TECNIGEN 10 mg comprimidos, 28 comprimidos.",6.20,9.68,,517
F387,Ramipril. ORAL.,677536,"RAMIPRIL TECNIGEN 2.5 mg comprimidos, 28 comprimidos.",1.60,2.50,UM,517
F387,Ramipril. ORAL.,677537,"RAMIPRIL TARBIS 5 mg COMPRIMIDOS, 28 comprimidos.",3.10,4.84,,517
F387,Ramipril. ORAL.,677538,"RAMIPRIL TARBIS 10 mg COMPRIMIDOS, 28 comprimidos.",6.20,9.68,,517
F387,Ramipril. ORAL.,677539,"RAMIPRIL TARBIS 2,5 mg COMPRIMIDOS, 28 comprimidos.",1.60,2.50,UM,517
F387,Ramipril. ORAL.,697525,"RAMIPRIL CINFA 2,5 MG COMPRIMIDOS EFG, 28 comprimidos.",1.60,2.50,UM,518
F387,Ramipril. ORAL.,699945,"RAMIPRIL TEVAGEN 2,5 MG COMPRIMIDOS EFG, 28 comprimidos.",1.60,2.50,UM,518
F387,Ramipril. ORAL.,699946,"RAMIPRIL TEVAGEN 5 MG COMPRIMIDOS EFG, 28 comprimidos.",3.10,4.84,,518
F387,Ramipril. ORAL.,699947,"RAMIPRIL TEVAGEN 10 MG COMPRIMIDOS EFG, 28 comprimidos.",6.20,9.68,,518
F387,Ramipril. ORAL.,701306,"RAMIPRIL STADA 10 MG COMPRIMIDOS EFG, 28 comprimidos (Blister poliamida/Alu/ PVC-Alu).",6.20,9.68,,518
F387,Ramipril. ORAL.,701308,"RAMIPRIL STADA 5 MG COMPRIMIDOS EFG, 28 comprimidos (Blister poliamida/Alu/ PVC-Alu).",3.10,4.84,,518
F387,Ramipril. ORAL.,710419,"RAMIPRIL KRKA 2,5 MG COMPRIMIDOS EFG, 28 comprimidos.",1.60,2.50,UM,518
F387,Ramipril. ORAL.,710420,"RAMIPRIL KRKA 5 MG COMPRIMIDOS EFG, 28 comprimidos.",3.10,4.84,,518
F387,Ramipril. ORAL.,710421,"RAMIPRIL KRKA 10 MG COMPRIMIDOS EFG, 28 comprimidos.",6.20,9.68,,518
F387,Ramipril. ORAL.,713647,"RAMIPRIL AUROVITAS 5 MG COMPRIMIDOS EFG, 28 comprimidos.",3.10,4.84,,518
F387,Ramipril. ORAL.,713648,"RAMIPRIL AUROVITAS 10 MG COMPRIMIDOS EFG, 28 comprimidos.",6.20,9.68,,518
F387,Ramipril. ORAL.,723453,"RAMIPRIL TEVAGEN 2,5 MG COMPRIMIDOS EFG, 56 comprimidos.",3.10,4.84,,518
F387,Ramipril. ORAL.,723454,"RAMIPRIL TEVAGEN 5 MG COMPRIMIDOS EFG, 56 comprimidos.",6.20,9.68,,518
F387,Ramipril. ORAL.,724761,"RAMIPRIL RATIOPHARM 2,5 mg COMPRIMIDOS, 56 comprimidos.",3.10,4.84,,518
F387,Ramipril. ORAL.,724762,"RAMIPRIL RATIOPHARM 5 mg COMPRIMIDOS, 56 comprimidos.",6.20,9.68,,518
F387,Ramipril. ORAL.,728157,"RAMIPRIL NORMON 2,5 mg COMPRIMIDOS EFG,56 comprimidos.",3.10,4.84,,518
F387,Ramipril. ORAL.,728158,"RAMIPRIL NORMON 5 mg COMPRIMIDOS EFG,56 comprimidos.",6.20,9.68,,519
F387,Ramipril. ORAL.,728784,"ACOVIL 10 mg COMPRIMIDOS, 28 comprimidos.",6.20,9.68,,519
F387,Ramipril. ORAL.,728785,"ACOVIL 5 mg COMPRIMIDOS, 28 comprimidos.",3.10,4.84,,519
F387,Ramipril. ORAL.,730921,"RAMIPRIL ARISTOGEN 5 MG COMPRIMIDOS EFG, 56 comprimidos.",6.20,9.68,,519
F387,Ramipril. ORAL.,731037,"RAMIPRIL SANDOZ 2,5 mg COMPRIMIDOS EFG,56 comprimidos.",3.10,4.84,,519
F387,Ramipril. ORAL.,731283,"ACOVIL 10 MG COMPRIMIDOS, 28 comprimidos.",6.20,9.68,,519
F387,Ramipril. ORAL.,762288,"RAMIPRIL SANDOZ 5 mg COMPRIMIDOS EFG, 56 comprimidos.",6.20,9.68,,519
F387,Ramipril. ORAL.,764337,"RAMIPRIL STADA 5 MG COMPRIMIDOS EFG, 56 comprimidos (OPA/Al/PVC/Al).",6.20,9.68,,519
F387,Ramipril. ORAL.,765125,"RAMIPRIL ALTER GENÉRICOS 5 MG COMPRIMIDOS EFG, 28 comprimidos.",3.10,4.84,,519
F387,Ramipril. ORAL.,765126,"RAMIPRIL ALTER GENÉRICOS 10 MG COMPRIMIDOS EFG, 28 comprimidos.",6.20,9.68,,519
F387,Ramipril. ORAL.,765435,"ACOVIL 10 mg COMPRIMIDOS, 28 comprimidos.",6.20,9.68,,519
F387,Ramipril. ORAL.,765436,"ACOVIL 5 mg COMPRIMIDOS, 28 comprimidos.",3.10,4.84,,519
F387,Ramipril. ORAL.,772665,ACOVIL 5MG 28 COMPRIMIDOS.,3.10,4.84,,519
F387,Ramipril. ORAL.,772681,"ACOVIL 2,5MG 28 COMPRIMIDOS.",1.60,2.50,UM,519
F387,Ramipril. ORAL.,791327,"RAMIPRIL SANDOZ 2,5MG 28 COMPRIMIDOS EFG.",1.60,2.50,UM,519
F387,Ramipril. ORAL.,934570,ACOVIL 10MG 28 COMPRIMIDOS.,6.20,9.68,,519
F388,Ramipril / Hidroclorotiazida. ORAL.,658341,"RAMIPRIL/HIDROCLOROTIAZIDA TECNIGEN 2,5/12,5 MG COMPRIMIDOS, 28 comprimidos.",2.21,3.45,,519
F388,Ramipril / Hidroclorotiazida. ORAL.,658343,"RAMIPRIL/HIDROCLOROTIAZIDA TECNIGEN 5/25 MG COMPRIMIDOS, 28 comprimidos.",4.42,6.90,,519
F388,Ramipril / Hidroclorotiazida. ORAL.,703895,"RAMIPRIL/HIDROCLOROTIAZIDA STADA 2,5 MG/12,5 MG COMPRIMIDOS EFG, 28 comprimidos (PVC/PE/PVDC/Alu).",2.21,3.45,,519
F388,Ramipril / Hidroclorotiazida. ORAL.,703896,"RAMIPRIL/HIDROCLOROTIAZIDA STADA 5 MG/25 MG COMPRIMIDOS EFG, 28 comprimidos (PVC/PE/PVDC/Alu).",4.42,6.90,,520
F388,Ramipril / Hidroclorotiazida. ORAL.,711987,"RAMIPRIL/HIDROCLOROTIAZIDA KRKA 2,5 MG/12,5 MG COMPRIMIDOS EFG 28 comprimidos.",2.21,3.45,,520
F388,Ramipril / Hidroclorotiazida. ORAL.,711993,RAMIPRIL/HIDROCLOROTIAZIDA KRKA 5 MG/25 MG COMPRIMIDOS EFG 28 comprimidos.,4.42,6.90,,520
F388,Ramipril / Hidroclorotiazida. ORAL.,722122,RAMIPRIL/HIDROCLOROTIAZIDA SUN 5 MG/25 MG COMPRIMIDOS EFG 28 comprimidos (Blister PVC/PE/PVDC-Al).,4.42,6.90,,520
F388,Ramipril / Hidroclorotiazida. ORAL.,722124,"RAMIPRIL/HIDROCLOROTIAZIDA SUN 2,5 MG/12,5 MG COMPRIMIDOS EFG 28 comprimidos (Blister PVC/PE/ PVDC-Al).",2.21,3.45,,520
F389,Rasagilina. ORAL.,651152,AZILECT 1MG 30 COMPRIMIDOS.,58.50,91.32,,520
F389,Rasagilina. ORAL.,708196,"RASAGILINA KERN PHARMA 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,708197,"RASAGILINA NORMON 1 MG COMPRIMIDOS EFG, 30 comprimidos (Blister Al/Al- Poliamida-PVC).",58.50,91.32,,520
F389,Rasagilina. ORAL.,708233,"RASAGILINA CINFAMED 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,708340,"ANAXIRA 1 MG COMPRIMIDOS EFG, 30 compimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,708346,"RASAGILINA ALTER 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,708357,"RASAGILINA MABO 1 MG COMPRIMIDOS EFG, 30 comprimidos (Blister PVC/PVDC- ALUMINIO).",58.50,91.32,,520
F389,Rasagilina. ORAL.,708398,"ALTINA1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,708533,"RASAGILINA QUALIGEN 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,708570,"RASAGILINA KRKA 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,708838,"RAGLYSA 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,520
F389,Rasagilina. ORAL.,709185,"RASAGILINA RATIO 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,709186,"RASAGILINA TEVA 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,709488,"RASAGILINA AUROVITAS SPAIN 1 MG COMPRIMIDOS EFG, 30 comprimidos (Blister OPA/Al/PVC/ Al).",58.50,91.32,,521
F389,Rasagilina. ORAL.,709785,"RASAGILINA AUROVITAS SPAIN 1 MG COMPRIMIDOS EFG, 30 comprimidos (Blister PVC/PVDC- ALUMINIO).",58.50,91.32,,521
F389,Rasagilina. ORAL.,709837,"RASAGILINA COMBIX 1 MG COMPRIMIDOS EFG, 30 comprimidos (Blister OPA/Al/PVC/Al ).",58.50,91.32,,521
F389,Rasagilina. ORAL.,709860,"NEUROMIOL 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,709861,"RASAGILINA TECNIGEN 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,710348,"RASAGILINA STADA 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,710676,Rasagilina Viso Farmacéutica 1 mg comprimidos EFG 30 comprimidos.,58.50,91.32,,521
F389,Rasagilina. ORAL.,710915,"RASAGILINA ABABOR 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,711162,RASAGILINA CINFA 1 MG COMPRIMIDOS EFG 30 comprimidos.,58.50,91.32,,521
F389,Rasagilina. ORAL.,711527,RASAGILINA SANDOZ FARMACEUTICA 1 MG COMPRIMIDOS EFG 30 comprimidos (Blister Al/Al).,58.50,91.32,,521
F389,Rasagilina. ORAL.,712701,DEVOLINA 1 MG COMPRIMIDOS EFG 30 comprimidos.,58.50,91.32,,521
F389,Rasagilina. ORAL.,723329,"AZILECT 1 MG COMPRIMIDOS, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,723422,"RASAGILINA MACLEODS 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,724738,"AZILECT 1 MG COMPRIMIDOS, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,726302,"AZILECT 1 MG COMPRIMIDOS, 30 comprimidos.",58.50,91.32,,521
F389,Rasagilina. ORAL.,728472,"AZILECT 1 mg COMPRIMIDOS, 30 comprimidos.",58.50,91.32,,522
F389,Rasagilina. ORAL.,763928,"AZILECT 1 MG COMPRIMIDOS, 30 comprimidos.",58.50,91.32,,522
F389,Rasagilina. ORAL.,764528,"RASAGILINA VIATRIS 1 MG COMPRIMIDOS EFG, 30 comprimidos.",58.50,91.32,,522
F390,Reboxetina. ORAL.,662387,NOREBOX 4MG 60 COMPRIMIDOS.,22.97,35.86,,522
F390,Reboxetina. ORAL.,662395,NOREBOX 4MG 20 COMPRIMIDOS.,7.66,11.96,,522
F390,Reboxetina. ORAL.,885863,IRENOR 4MG 20 COMPRIMIDOS.,7.66,11.96,,522
F390,Reboxetina. ORAL.,885897,IRENOR 4MG 60 COMPRIMIDOS.,22.97,35.86,,522
F391,Repaglinida. ORAL.,650623,"REPAGLINIDA SANDOZ 2 mg comprimidos, 90 comprimidos.",7.16,11.18,,522
F391,Repaglinida. ORAL.,650664,"REPAGLINIDA SANDOZ 1 mg comprimidos, 90 comprimidos.",3.58,5.59,,522
F391,Repaglinida. ORAL.,651167,"REPAGLINIDA CINFA 2 mg comprimidos, 90 comprimidos.",7.16,11.18,,522
F391,Repaglinida. ORAL.,672339,"REPAGLINIDA NORMON 0,5 mg comprimidos, 90 comprimidos (blister AL/PVC-PVDC).",1.79,2.79,,522
F391,Repaglinida. ORAL.,672341,"REPAGLINIDA NORMON 1 mg comprimidos, 90 comprimidos (blister AL/PVC-PVDC).",3.58,5.59,,522
F391,Repaglinida. ORAL.,672343,"REPAGLINIDA NORMON 2 mg comprimidos, 90 comprimidos (blister AL/PVC-PVDC).",7.16,11.18,,522
F391,Repaglinida. ORAL.,673898,"REPAGLINIDA STADA 2 mg comprimidos, 90 comprimidos.",7.16,11.18,,522
F391,Repaglinida. ORAL.,673900,"REPAGLINIDA STADA 0,5 mg comprimidos, 90 comprimidos.",1.79,2.79,,522
F391,Repaglinida. ORAL.,673901,"REPAGLINIDA STADA 1 mg comprimidos, 90 comprimidos.",3.58,5.59,,522
F391,Repaglinida. ORAL.,676235,REPAGLINIDA VIATRIS 0.50 MG COMPRIMIDOS EFG. 90 comprimidos.,1.79,2.79,,522
F391,Repaglinida. ORAL.,676241,REPAGLINIDA VIATRIS 1 MG COMPRIMIDOS EFG. 90 comprimidos.,3.58,5.59,,522
F391,Repaglinida. ORAL.,676246,REPAGLINIDA VIATRIS 2 MG COMPRIMIDOS EFG. 90 comprimidos.,7.16,11.18,,522
F391,Repaglinida. ORAL.,677570,"REPAGLINIDA ALTER 1 mg comprimidos, 90 comprimidos.",3.58,5.59,,522
F391,Repaglinida. ORAL.,677571,"REPAGLINIDA ALTER 2 mg comprimidos, 90 comprimidos.",7.16,11.18,,522
F391,Repaglinida. ORAL.,680369,"REPAGLINIDA TARBIS 0,5 mg COMPRIMIDOS EFG, 90 comprimidos.",1.79,2.79,,523
F391,Repaglinida. ORAL.,680383,"REPAGLINIDA TARBIS 1 mg COMPRIMIDOS EFG, 90 comprimidos.",3.58,5.59,,523
F391,Repaglinida. ORAL.,680386,"REPAGLINIDA TARBIS 2 mg COMPRIMIDOS EFG, 90 comprimidos.",7.16,11.18,,523
F391,Repaglinida. ORAL.,680755,"REPAGLINIDA COMBIX 1 mg comprimidos, 90 comprimidos.",3.58,5.59,,523
F391,Repaglinida. ORAL.,680756,"REPAGLINIDA COMBIX 2 mg comprimidos, 90 comprimidos.",7.16,11.18,,523
F391,Repaglinida. ORAL.,680773,"REPAGLINIDA KERN PHARMA 1 mg comprimidos, 90 comprimidos.",3.58,5.59,,523
F391,Repaglinida. ORAL.,680774,"REPAGLINIDA KERN PHARMA 2 mg comprimidos, 90 comprimidos.",7.16,11.18,,523
F391,Repaglinida. ORAL.,680787,"REPAGLINIDA PENSA 1 mg COMPRIMIDOS, 90 comprimidos.",3.58,5.59,,523
F391,Repaglinida. ORAL.,680788,"REPAGLINIDA PENSA 2 mg COMPRIMIDOS, 90 comprimidos.",7.16,11.18,,523
F391,Repaglinida. ORAL.,695744,"Repaglinida Krka 0,5 mg comprimidos EFG, 90 comprimidos.",1.79,2.79,,523
F391,Repaglinida. ORAL.,695745,"Repaglinida Krka 1 mg comprimidos EFG, 90 comprimidos.",3.58,5.59,,523
F391,Repaglinida. ORAL.,695746,"Repaglinida Krka 2 mg comprimidos EFG, 90 comprimidos.",7.16,11.18,,523
F391,Repaglinida. ORAL.,717702,"NOVONORM 0,5MG 90 COMPRIMIDOS.",1.79,2.79,,523
F391,Repaglinida. ORAL.,717769,NOVONORM 1MG 90 COMPRIMIDOS.,3.58,5.59,,523
F391,Repaglinida. ORAL.,718635,NOVONORM 2MG 90 COMPRIMIDOS.,7.16,11.18,,523
F391,Repaglinida. ORAL.,724862,"REPAGLINIDA AUROVITAS 0,5 MG COMPRIMIDOS EFG 90 comprimidos.",1.79,2.79,,523
F391,Repaglinida. ORAL.,724863,REPAGLINIDA AUROVITAS 1 MG COMPRIMIDOS EFG 90 comprimidos.,3.58,5.59,,523
F391,Repaglinida. ORAL.,724865,REPAGLINIDA AUROVITAS 2 MG COMPRIMIDOS EFG 90 comprimidos.,7.16,11.18,,523
F391,Repaglinida. ORAL.,765579,"NOVONORM 2 MG, COMPRIMIDOS, 90 comprimidos.",7.16,11.18,,523
F392,Rifampicina. ORAL.,817882,RIFALDIN 300MG 24 CAPSULAS DURAS.,5.36,8.37,,523
F392,Rifampicina. ORAL.,859645,RIMACTAN 300MG 60 CAPSULAS.,13.39,20.90,,523
F393,Risperidona. ORAL.,650709,RISPERIDONA STADA 1MG 20 COMPRIM RECUB PELIC EFG.,1.75,2.73,,524
F393,Risperidona. ORAL.,650710,RISPERIDONA STADA 1MG 60 COMPRIMID RECUB PELIC EFG.,5.25,8.20,,524
F393,Risperidona. ORAL.,650712,RISPERIDONA STADA 3MG 60 COMPRIMID RECUB PELIC EFG.,15.75,24.59,,524
F393,Risperidona. ORAL.,650716,RISPERIDONA STADA 6MG 60 COMPRIMID RECUB PELIC EFG.,31.50,49.17,,524
F393,Risperidona. ORAL.,650743,"RISPERIDONA QUALIGEN 1 mg comprimidos, 20 comprimidos recubiertos con película.",1.75,2.73,,524
F393,Risperidona. ORAL.,650744,"RISPERIDONA QUALIGEN 1 mg comprimidos, 60 comprimidos recubiertos con película.",5.25,8.20,,524
F393,Risperidona. ORAL.,650753,"RISPERIDONA QUALIGEN 6 mg comprimidos, 30 comprimidos recubiertos con película.",15.75,24.59,,524
F393,Risperidona. ORAL.,650756,"RISPERIDONA QUALIGEN 6 mg comprimidos, 60 comprimidos recubiertos con película.",31.50,49.17,,524
F393,Risperidona. ORAL.,650758,"RISPERIDONA QUALIGEN 3mg comprimidos, 20 comprimidos recubiertos con película.",5.25,8.20,,524
F393,Risperidona. ORAL.,650759,"RISPERIDONA QUALIGEN 3mg comprimidos, 60 comprimidos recubiertos con película.",15.75,24.59,,524
F393,Risperidona. ORAL.,651275,"RISPERIDONA CINFAMED 6 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos.",15.75,24.59,,524
F393,Risperidona. ORAL.,651277,"RISPERIDONA CINFAMED 3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 20 comprimidos.",5.25,8.20,,524
F393,Risperidona. ORAL.,651279,"RISPERIDONA CINFAMED 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 20 comprimidos.",1.75,2.73,,524
F393,Risperidona. ORAL.,651343,"RISPERIDONA CINFAMED 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 60 comprimidos.",10.50,16.39,,524
F393,Risperidona. ORAL.,651350,"RISPERIDONA CINFAMED 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos.",5.25,8.20,,524
F393,Risperidona. ORAL.,651373,"RISPERIDONA CINFAMED 3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos.",15.75,24.59,,524
F393,Risperidona. ORAL.,651381,"RISPERIDONA CINFAMED 6 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos.",31.50,49.17,,525
F393,Risperidona. ORAL.,651595,RISPERIDONA CINFA 1MG 20 COMPRIMIDOS EFG.,1.75,2.73,,525
F393,Risperidona. ORAL.,651597,RISPERIDONA CINFA 1MG 60 COMPRIMIDOS EFG.,5.25,8.20,,525
F393,Risperidona. ORAL.,651598,RISPERIDONA CINFA 3MG 20 COMPRIMIDOS EFG.,5.25,8.20,,525
F393,Risperidona. ORAL.,651599,RISPERIDONA CINFA 3MG 60 COMPRIMIDOS EFG.,15.75,24.59,,525
F393,Risperidona. ORAL.,651600,RISPERIDONA CINFA 6MG 30 COMPRIMIDOS EFG.,15.75,24.59,,525
F393,Risperidona. ORAL.,651601,RISPERIDONA CINFA 6MG 60 COMPRIMIDOS EFG.,31.50,49.17,,525
F393,Risperidona. ORAL.,652063,RISPERIDONA KERN PHARMA 3MG 60 COMPRIMIDOS EFG.,15.75,24.59,,525
F393,Risperidona. ORAL.,652066,RISPERIDONA KERN PHARMA 6MG 60 COMPRIMIDOS EFG.,31.50,49.17,,525
F393,Risperidona. ORAL.,652068,RISPERIDONA KERN PHARMA 1MG 60 COMPRIMIDOS EFG.,5.25,8.20,,525
F393,Risperidona. ORAL.,652290,"RISPERIDONA SANDOZ 6 mg comprimidos recubiertos con pelicula, 60 comprimidos.",31.50,49.17,,525
F393,Risperidona. ORAL.,652306,"RISPERIDONA SANDOZ 3 mg comprimidos recubiertos con pelicula, 60 comprimidos.",15.75,24.59,,525
F393,Risperidona. ORAL.,652314,"RISPERIDONA SANDOZ 1 mg comprimidos recubiertos con pelicula, 60 comprimidos.",5.25,8.20,,525
F393,Risperidona. ORAL.,653623,"RISPERIDONA STADA 0,5MG 56 COMPRIM RECUB PELICULA.",2.45,3.82,,525
F393,Risperidona. ORAL.,653917,"RISPERIDONA BENEL 6 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos.",15.75,24.59,,525
F393,Risperidona. ORAL.,653919,"RISPERIDONA BENEL 3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 20 comprimidos.",5.25,8.20,,525
F393,Risperidona. ORAL.,653922,"RISPERIDONA ZENTIVA 1 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 20 comprimidos.",1.75,2.73,,525
F393,Risperidona. ORAL.,656537,"ARKETIN 6 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos.",15.75,24.59,,525
F393,Risperidona. ORAL.,656540,"ARKETIN 6 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos.",31.50,49.17,,526
F393,Risperidona. ORAL.,656541,"ARKETIN 3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 20 comprimidos.",5.25,8.20,,526
F393,Risperidona. ORAL.,656542,"ARKETIN 3 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos.",15.75,24.59,,526
F393,Risperidona. ORAL.,656543,"ARKETIN 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 20 comprimidos.",1.75,2.73,,526
F393,Risperidona. ORAL.,656544,"ARKETIN 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos.",5.25,8.20,,526
F393,Risperidona. ORAL.,656568,"RISPERIDONA NORMON 1 mg comprimidos recubiertos con pelicula, 20 comprimidos.",1.75,2.73,,526
F393,Risperidona. ORAL.,656570,"RISPERIDONA NORMON 1 mg comprimidos recubiertos con pelicula, 60 comprimidos.",5.25,8.20,,526
F393,Risperidona. ORAL.,656571,"RISPERIDONA NORMON 3 mg comprimidos recubiertos con pelicula, 20 comprimidos.",5.25,8.20,,526
F393,Risperidona. ORAL.,656572,"RISPERIDONA NORMON 3 mg comprimidos recubiertos con pelicula, 60 comprimidos.",15.75,24.59,,526
F393,Risperidona. ORAL.,656573,"RISPERIDONA NORMON 6 mg comprimidos recubiertos con pelicula, 30 comprimidos.",15.75,24.59,,526
F393,Risperidona. ORAL.,656574,"RISPERIDONA NORMON 6 mg comprimidos recubiertos con pelicula, 60 comprimidos.",31.50,49.17,,526
F393,Risperidona. ORAL.,656905,"RISPERIDONA TARBIS 1 mg comprimidos, 20 comprimidos.",1.75,2.73,,526
F393,Risperidona. ORAL.,656906,"RISPERIDONA TARBIS 1 mg comprimidos, 60 comprimidos.",5.25,8.20,,526
F393,Risperidona. ORAL.,656907,"RISPERIDONA TARBIS 3 mg comprimidos, 20 comprimidos.",5.25,8.20,,526
F393,Risperidona. ORAL.,656908,"RISPERIDONA TARBIS 3 mg comprimidos, 60 comprimidos.",15.75,24.59,,526
F393,Risperidona. ORAL.,656909,"RISPERIDONA TARBIS 6 mg comprimidos, 30 comprimidos.",15.75,24.59,,526
F393,Risperidona. ORAL.,656910,"RISPERIDONA TARBIS 6 mg comprimidos, 60 comprimidos.",31.50,49.17,,526
F393,Risperidona. ORAL.,659000,"RISPERIDONA FLAS RATIOPHARM 1 mg comprimidos bucodispersables, 56 comprimidos.",4.90,7.65,,526
F393,Risperidona. ORAL.,659002,"RISPERIDONA FLAS RATIOPHARM 2 mg comprimidos bucodispersables, 56 comprimidos.",9.80,15.30,,527
F393,Risperidona. ORAL.,659005,"RISPERIDONA FLAS RATIOPHARM 0,5 mg comprimidos bucodispersables, 56 comprimidos.",2.45,3.82,,527
F393,Risperidona. ORAL.,659049,"RISPERIDONA STADA 1 mg/ml solución oral, 100 ml.",8.75,13.66,,527
F393,Risperidona. ORAL.,659050,"RISPERIDONA STADA 1 mg/ml solución oral, 30 ml.",2.63,4.11,,527
F393,Risperidona. ORAL.,659070,"RISPERIDONA KERN PHARMA 1 mg/ml solución oral, 30 ml.",2.63,4.11,,527
F393,Risperidona. ORAL.,659071,"RISPERIDONA KERN PHARMA 1 mg/ml solución oral, 100 ml.",8.75,13.66,,527
F393,Risperidona. ORAL.,659504,"RISPERIDONA NORMON 1 MG/ML Solución oral, 30 ML.",2.63,4.11,,527
F393,Risperidona. ORAL.,659505,"RISPERIDONA NORMON 1 MG/ML Ssolución oral, 100 ML.",8.75,13.66,,527
F393,Risperidona. ORAL.,659715,"RISPERIDONA FARMALID 1 mg/ml solución oral, frasco con 30 ml + jeringa.",2.63,4.11,,527
F393,Risperidona. ORAL.,659755,RISPERDAL 1MG/1ML 30ML SOLUCION ORAL.,2.63,4.11,,527
F393,Risperidona. ORAL.,659813,RISPERDAL 1MG/1ML 100ML SOLUCION ORAL.,8.75,13.66,,527
F393,Risperidona. ORAL.,660320,"RISPERIDONA TEVA 6 mg comprimidos recubiertos con película, 60 comprimidos.",31.50,49.17,,527
F393,Risperidona. ORAL.,660322,"RISPERIDONA TEVA 3 mg comprimidos recubiertos con película, 60 comprimidos.",15.75,24.59,,527
F393,Risperidona. ORAL.,660325,"RISPERIDONA TEVA 1 mg comprimidos recubiertos con pelicula, 60 comprimidos.",5.25,8.20,,527
F393,Risperidona. ORAL.,660331,"RISPERIDONA TEVA 1 mg/ml solucion oral, 100 ml.",8.75,13.66,,527
F393,Risperidona. ORAL.,660432,RISPERIDONA VIATRIS 1 MG/ML SOLUCION ORAL EFG. 1 frasco de 100 ml.,8.75,13.66,,527
F393,Risperidona. ORAL.,661257,"RISPERIDONA BENEL 1 mg/ml SOLUCION ORAL EFG, 1 frasco de 100 ml.",8.75,13.66,,527
F393,Risperidona. ORAL.,661440,"RISPERIDONA CINFA 1 mg/ml solución oral, frasco con 30 ml.",2.63,4.11,,527
F393,Risperidona. ORAL.,661441,"RISPERIDONA CINFA 1 mg/ml solución oral, frasco con 100 ml.",8.75,13.66,,527
F393,Risperidona. ORAL.,661828,"RISPERIDONA CODRAMOL 1 mg/ml SOLUCION ORAL, 30 ml solución.",2.63,4.11,,528
